Unnamed: 0,bookId,title,author,series,description,genres,awards,characters,places,isbn,isbn13,language,first_publish_date,publish_date,num_pages,num_ratings,num_reviews,avg_rating,rated_1,rated_2,rated_3,rated_4,rated_5
14432,14350,A Midsummer Night's Dream,"William Shakespeare,Stephen Orgel,A.R. Braunmuller,Russ McDonald",,"A Midsummer Night's Dream is a comedy by William Shakespeare. It is believed to have been written around 1590 to 1596. It portrays the events surrounding the marriage of the Duke of Athens, Theseus, and the Queen of the Amazons, Hippolyta. These include the adventures of four young Athenian lovers and a group of amateur actors, who are manipulated by the fairies who inhabi,A Midsummer Night's Dream is a comedy by William Shakespeare. It is believed to have been written around 1590 to 1596. It portrays the events surrounding the marriage of the Duke of Athens, Theseus, and the Queen of the Amazons, Hippolyta. These include the adventures of four young Athenian lovers and a group of amateur actors, who are manipulated by the fairies who inhabit the forest in which most of the play is set. The play is one of Shakespeare's most popular works for the stage and is widely performed across the world.","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Classics,Plays,Fiction,Drama,Fantasy,Academic,School,Romance,Plays,Theatre,Literature,Poetry",,"Demetrius,Hermia,Lysander Shakespeare,Theseus mythology,Puck,Peaseblossom,Moth,Cobweb,Mustardseed,Oberon,Titania,Egeus,Philostrate,Peter Quince,Snug,Nick Bottom,Francis Flute,Tom Snout,Robin Starveling,Hippolyta,Hermia Shakespeare,Helena Shakespeare",Atenas,0140714553,9780140714555,English,1595,August 1st 2000,88.0,454986.0,8434.0,3.95,7312.0,25495.0,104455.0,163287.0,154437.0
7036,7012,A Midsummer Night's Dream,"William Shakespeare,Stanley Appelbaum,Shane Weller",,"Perhaps the most popular of all of Shakespeare's comedies,,humorously celebrates the vagaries of love. The approaching wedding festivities of Theseus, Duke of Athens, and his bride-to-be, Hippolyta, Queen of the Amazons, are delightfully crisscrossed with in-again, off-again romances of two young pairs of Athenian lovers; a fateful rivalry between,Perhaps the most popular of all of Shakespeare's comedies,,humorously celebrates the vagaries of love. The approaching wedding festivities of Theseus, Duke of Athens, and his bride-to-be, Hippolyta, Queen of the Amazons, are delightfully crisscrossed with in-again, off-again romances of two young pairs of Athenian lovers; a fateful rivalry between the King and Queen of the Fairies; and the theatrical aspirations of a bumbling troupe of Athenian laborers. It all ends happily in wedding-night revelry complete with a play-within-a-play presented by the laborers to the ecstatic amusement of all. This edition, complete with explanatory footnotes, is reprinted from a standard British edition.","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Classics,Plays,Fiction,Drama,Fantasy,Academic,School,Romance,Plays,Theatre,Literature,Poetry",,"Demetrius,Hermia,Lysander Shakespeare,Theseus mythology,Puck,Peaseblossom,Moth,Cobweb,Mustardseed,Oberon,Titania,Egeus,Philostrate,Peter Quince,Snug,Nick Bottom,Francis Flute,Tom Snout,Robin Starveling,Hippolyta,Hermia Shakespeare,Helena Shakespeare",Atenas,0743477545,9780743477543,English,1595,February 21st 1992,66.0,454836.0,8422.0,3.95,7310.0,25486.0,104423.0,163221.0,154396.0
7034,7010,A Midsummer Night's Dream,"William Shakespeare,Amanda Root,Arkangel Cast,Roy Hudd,David Harewood",,"Understanding the Play: * The words themselves Are they similar to modern words? Can you guess their meaning from this? Check the glossary for any that are new to you.* The context of the immediate lines Is there a general theme in the conversation or speech that might give you some clues?* The context of the scene Where and when is this scene taking place? What is the mai,Understanding the Play: * The words themselves Are they similar to modern words? Can you guess their meaning from this? Check the glossary for any that are new to you.* The context of the immediate lines Is there a general theme in the conversation or speech that might give you some clues?* The context of the scene Where and when is this scene taking place? What is the main action? Can you picture the scene and pick up clues from the setting?* The characters as you understand them When you saw this character before, was he or she funny, depressed, scared, serious? Can you guess at the sort of things this person might say and the sort of tone he or she is likely to adopt?","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Classics,Plays,Fiction,Drama,Fantasy,Academic,School,Romance,Plays,Theatre,Literature,Poetry",,"Demetrius,Hermia,Lysander Shakespeare,Theseus mythology,Puck,Peaseblossom,Moth,Cobweb,Mustardseed,Oberon,Titania,Egeus,Philostrate,Peter Quince,Snug,Nick Bottom,Francis Flute,Tom Snout,Robin Starveling,Hippolyta,Hermia Shakespeare,Helena Shakespeare",Atenas,1932219242,9781932219241,English,1595,May 3rd 2005,3.0,454836.0,8422.0,3.95,7310.0,25486.0,104423.0,163221.0,154396.0
7035,7011,A Midsummer Night's Dream,"William Shakespeare,Roma Gill,B. Litt",,"Authoritative and accessible editions for schools and colleges, offering:,Complete and unabridged text,Clear, concise notes, adjacent to text for easy reference,Detailed explanations of difficult words and passages,Illustrations to enhance understanding,Thorough, updated notes feature:,Social, historical, and literary context,Insights into the play, and its characters a,Authoritative and accessible editions for schools and colleges, offering:,Complete and unabridged text,Clear, concise notes, adjacent to text for easy reference,Detailed explanations of difficult words and passages,Illustrations to enhance understanding,Thorough, updated notes feature:,Social, historical, and literary context,Insights into the play, and its characters and themes,Lively and focused teaching ideas, including drama activities,Suggestions for further reading and resources,Guidance on Shakespeare's language,Biographical and source information,Plot synopsis and commentary","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Classics,Plays,Fiction,Drama,Fantasy,Academic,School,Romance,Plays,Theatre,Literature,Poetry",,"Demetrius,Hermia,Lysander Shakespeare,Theseus mythology,Puck,Peaseblossom,Moth,Cobweb,Mustardseed,Oberon,Titania,Egeus,Philostrate,Peter Quince,Snug,Nick Bottom,Francis Flute,Tom Snout,Robin Starveling,Hippolyta,Hermia Shakespeare,Helena Shakespeare",Atenas,0198321503,9780198321507,English,1595,July 28th 2005,102.0,454836.0,8422.0,3.95,7310.0,25486.0,104423.0,163221.0,154396.0
7039,7015,A Midsummer Night's Dream,"William Shakespeare,Roma Gill",,"A Midsummer Night's Dream is one of the most popular texts for study by secondary students the world over. This edition includes illustrations, preliminary notes, reading lists including websites and classroom notes.,A Midsummer Night's Dream is one of the most popular texts for study by secondary students the world over. This edition includes illustrations, preliminary notes, reading lists including websites and classroom notes.","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Classics,Plays,Fiction,Drama,Fantasy,Academic,School,Romance,Plays,Theatre,Literature,Poetry",,"Demetrius,Hermia,Lysander Shakespeare,Theseus mythology,Puck,Peaseblossom,Moth,Cobweb,Mustardseed,Oberon,Titania,Egeus,Philostrate,Peter Quince,Snug,Nick Bottom,Francis Flute,Tom Snout,Robin Starveling,Hippolyta,Hermia Shakespeare,Helena Shakespeare",Atenas,0198320213,9780198320210,English,1595,August 15th 2002,99.0,454836.0,8422.0,3.95,7310.0,25486.0,104423.0,163221.0,154396.0
7033,7009,A Midsummer Night's Dream,William Shakespeare,,"Unique features of the Signet Classic Shakespeare, An extensive overview of Shakespeare's life, world, and theater by the general editor of the Signet Classic Shakespeare series, Sylvan Barnet, A special introduction to the play by the editor, Wolfgang Clemen, University of Munich, A note on the sources from which Shakespeare derived, Dramatic cri,Unique features of the Signet Classic Shakespeare, An extensive overview of Shakespeare's life, world, and theater by the general editor of the Signet Classic Shakespeare series, Sylvan Barnet, A special introduction to the play by the editor, Wolfgang Clemen, University of Munich, A note on the sources from which Shakespeare derived, Dramatic criticism from the past and present: commentaries by William Hazlitt, John Russell Brown, Frank Kermode, Linda Bamber, Camille Wells Slights, A comprehensive stage and screen history of notable actors, directors, and productions of,, then and now, Text, notes, and commentaries printed in the clearest, most readable type, Up-to-date list of recommended readings","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Classics,Plays,Fiction,Drama,Fantasy,Academic,School,Romance,Plays,Theatre,Literature,Poetry",,"Demetrius,Hermia,Lysander Shakespeare,Theseus mythology,Puck,Peaseblossom,Moth,Cobweb,Mustardseed,Oberon,Titania,Egeus,Philostrate,Peter Quince,Snug,Nick Bottom,Francis Flute,Tom Snout,Robin Starveling,Hippolyta,Hermia Shakespeare,Helena Shakespeare",Atenas,0451526961,9780451526960,English,1595,May 1st 1998,162.0,454836.0,8422.0,3.95,7310.0,25486.0,104423.0,163221.0,154396.0
7032,7008,A Midsummer Night's Dream,William Shakespeare,,"Shakespeare's intertwined love polygons begin to get complicated from the start--Demetrius and Lysander both want Hermia but she only has eyes for Lysander. Bad news is, Hermia's father wants Demetrius for a son-in-law. On the outside is Helena, whose unreturned love burns hot for Demetrius. Hermia and Lysander plan to flee from the city under cover of darkness but are pur,Shakespeare's intertwined love polygons begin to get complicated from the start--Demetrius and Lysander both want Hermia but she only has eyes for Lysander. Bad news is, Hermia's father wants Demetrius for a son-in-law. On the outside is Helena, whose unreturned love burns hot for Demetrius. Hermia and Lysander plan to flee from the city under cover of darkness but are pursued by an enraged Demetrius who is himself pursued by an enraptured Helena. In the forest, unbeknownst to the mortals, Oberon and Titania King and Queen of the faeries are having a spat over a servant boy. The plot twists up when Oberon's head mischief-maker, Puck, runs loose with a flower which causes people to fall in love with the first thing they see upon waking. Throw in a group of labourers preparing a play for the Duke's wedding one of whom is given a donkey's head and Titania for a lover by Puck and the complications become fantastically funny.","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Classics,Plays,Fiction,Drama,Fantasy,Academic,School,Romance,Plays,Theatre,Literature,Poetry",,"Demetrius,Hermia,Lysander Shakespeare,Theseus mythology,Puck,Peaseblossom,Moth,Cobweb,Mustardseed,Oberon,Titania,Egeus,Philostrate,Peter Quince,Snug,Nick Bottom,Francis Flute,Tom Snout,Robin Starveling,Hippolyta,Hermia Shakespeare,Helena Shakespeare",Atenas,0192834207,9780192834201,English,1595,1998,288.0,454829.0,8421.0,3.95,7310.0,25486.0,104422.0,163220.0,154391.0
1620,1622,A Midsummer Night's Dream,"William Shakespeare,Paul Werstine,Barbara A. Mowat,Catherine Belsey",,"Shakespeare's intertwined love polygons begin to get complicated from the start--Demetrius and Lysander both want Hermia but she only has eyes for Lysander. Bad news is, Hermia's father wants Demetrius for a son-in-law. On the outside is Helena, whose unreturned love burns hot for Demetrius. Hermia and Lysander plan to flee from the city under cover of darkness but are pur,Shakespeare's intertwined love polygons begin to get complicated from the start--Demetrius and Lysander both want Hermia but she only has eyes for Lysander. Bad news is, Hermia's father wants Demetrius for a son-in-law. On the outside is Helena, whose unreturned love burns hot for Demetrius. Hermia and Lysander plan to flee from the city under cover of darkness but are pursued by an enraged Demetrius who is himself pursued by an enraptured Helena. In the forest, unbeknownst to the mortals, Oberon and Titania King and Queen of the faeries are having a spat over a servant boy. The plot twists up when Oberon's head mischief-maker, Puck, runs loose with a flower which causes people to fall in love with the first thing they see upon waking. Throw in a group of labourers preparing a play for the Duke's wedding one of whom is given a donkey's head and Titania for a lover by Puck and the complications become fantastically funny.","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Classics,Plays,Fiction,Drama,Fantasy,Academic,School,Romance,Plays,Theatre,Literature,Poetry",,"Demetrius,Hermia,Lysander Shakespeare,Theseus mythology,Puck,Peaseblossom,Moth,Cobweb,Mustardseed,Oberon,Titania,Egeus,Philostrate,Peter Quince,Snug,Nick Bottom,Francis Flute,Tom Snout,Robin Starveling,Hippolyta,Hermia Shakespeare,Helena Shakespeare",Atenas,0743477545,9780743477543,English,1595,July 2016,240.0,454677.0,8416.0,3.95,7309.0,25476.0,104382.0,163173.0,154337.0
7853,7778,The Cat in the Hat,Dr. Seuss,The Cat in the Hat #1,Two children sitting at home on a rainy day are visited by the Cat in the Hat who shows them some tricks and games.,"Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Childrens,Childrens,Picture Books,Fiction,Classics,Poetry,Fantasy,Humor,Animals,Kids,Animals,Cats","Books I Loved Best Yearly BILBY Awards for Early Readers 2004, 2012 2004",The Cat in the Hat,,0679891110,9780679891116,English,March 12th 1957,November 11th 1997,61.0,452904.0,6014.0,4.16,12096.0,21596.0,76020.0,116190.0,227002.0
10057,9961,Atonement,Ian McEwan,,"Ian McEwan’s symphonic novel of love and war, childhood and class, guilt and forgiveness provides all the satisfaction of a brilliant narrative and the provocation we have come to expect from this master of English prose.,On the hottest day of the summer of 1934, thirteen-year-old Briony Tallis sees her sister Cecilia strip of,Ian McEwan’s symphonic novel of love and war, childhood and class, guilt and forgiveness provides all the satisfaction of a brilliant narrative and the provocation we have come to expect from this master of English prose.,On the hottest day of the summer of 1934, thirteen-year-old Briony Tallis sees her sister Cecilia strip off her clothes and plunge into the fountain in the garden of their country house. Watching her is Robbie Turner, her childhood friend who, like Cecilia, has recently come down from Cambridge. By the end of that day, the lives of all three will have been changed for ever. Robbie and Cecilia will have crossed a boundary they had not even imagined at its start, and will have become victims of the younger girl's imagination. Briony will have witnessed mysteries, and committed a crime for which she will spend the rest of her life trying to atone.","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Fiction,Historical,Historical Fiction,Romance,Classics,Historical,War,Literary Fiction,Contemporary,Literature,Novels","Booker Prize Nominee 2001,James Tait Black Memorial Prize Nominee for Fiction 2001,Whitbread Award Nominee for Novel 2001,WH Smith Literary Award 2002,Los Angeles Times Book Prize for Fiction 2002,Exclusive Books Boeke Prize 2002,National Book Critics Circle Award for Fiction 2002,Commonwealth Writers' Prize for Best Book in South Asia and Europe 2002,Deutscher Bücherpreis for Internationale Belletristik 2003,Premi Llibreter de narrativa Nominee 2003,International Dublin Literary Award Nominee 2003","Briony Tallis,Emily Tallis,Cecilia Tallis,Leon Tallis,Lola Quincey,Jackson Quincey,Pierrot Quincey,Paul Marshall,Robbie Turner","England,France,London, England,United Kingdom",,9780385721790,English,2001,May 2nd 2002,372.0,452671.0,17730.0,3.91,13311.0,29587.0,92324.0,166170.0,151279.0
10050,9954,Atonement,"Ian McEwan,Jill Tanner",,"On the hottest day of the summer of 1935, thirteen-year-old Briony Tallis sees her sister Cecilia strip off her clothes and plunge into the fountain in the garden of their country house. Watching her is Robbie Turner, her childhood friend who, like Cecilia, has recently come down from Cambridge. By the end of that day, the lives of all three will have been changed forever.,On the hottest day of the summer of 1935, thirteen-year-old Briony Tallis sees her sister Cecilia strip off her clothes and plunge into the fountain in the garden of their country house. Watching her is Robbie Turner, her childhood friend who, like Cecilia, has recently come down from Cambridge. By the end of that day, the lives of all three will have been changed forever...","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Fiction,Historical,Historical Fiction,Romance,Classics,Historical,War,Literary Fiction,Contemporary,Literature,Novels","Booker Prize Nominee 2001,James Tait Black Memorial Prize Nominee for Fiction 2001,Whitbread Award Nominee for Novel 2001,WH Smith Literary Award 2002,Los Angeles Times Book Prize for Fiction 2002,Exclusive Books Boeke Prize 2002,National Book Critics Circle Award for Fiction 2002,Commonwealth Writers' Prize for Best Book in South Asia and Europe 2002,Deutscher Bücherpreis for Internationale Belletristik 2003,Premi Llibreter de narrativa Nominee 2003,International Dublin Literary Award Nominee 2003","Briony Tallis,Emily Tallis,Cecilia Tallis,Leon Tallis,Lola Quincey,Jackson Quincey,Pierrot Quincey,Paul Marshall,Robbie Turner","England,France,London, England,United Kingdom",1419336916,9781419336911,English,2001,January 15th 2005,12.0,452671.0,17730.0,3.91,13311.0,29587.0,92324.0,166170.0,151279.0
10048,9952,Atonement,Ian McEwan,,"Ian McEwan’s symphonic novel of love and war, childhood and class, guilt and forgiveness provides all the satisfaction of a brilliant narrative and the provocation we have come to expect from this master of English prose.,On a hot summer day in 1934, thirteen-year-old Briony Tallis witnesses a moment’s flirtation between her older sister, Cecilia, and Robbie Turner, the son,Ian McEwan’s symphonic novel of love and war, childhood and class, guilt and forgiveness provides all the satisfaction of a brilliant narrative and the provocation we have come to expect from this master of English prose.,On a hot summer day in 1934, thirteen-year-old Briony Tallis witnesses a moment’s flirtation between her older sister, Cecilia, and Robbie Turner, the son of a servant and Cecilia’s childhood friend. But Briony’s incomplete grasp of adult motives—together with her precocious literary gifts—brings about a crime that will change all their lives. As it follows that crime’s repercussions through the chaos and carnage of World War II and into the close of the twentieth century,,engages the reader on every conceivable level, with an ease and authority that mark it as a genuine masterpiece.","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Fiction,Historical,Historical Fiction,Romance,Classics,Historical,War,Literary Fiction,Contemporary,Literature,Novels","Booker Prize Nominee 2001,James Tait Black Memorial Prize Nominee for Fiction 2001,Whitbread Award Nominee for Novel 2001,WH Smith Literary Award 2002,Los Angeles Times Book Prize for Fiction 2002,Exclusive Books Boeke Prize 2002,National Book Critics Circle Award for Fiction 2002,Commonwealth Writers' Prize for Best Book in South Asia and Europe 2002,Deutscher Bücherpreis for Internationale Belletristik 2003,Premi Llibreter de narrativa Nominee 2003,International Dublin Literary Award Nominee 2003","Briony Tallis,Emily Tallis,Cecilia Tallis,Leon Tallis,Lola Quincey,Jackson Quincey,Pierrot Quincey,Paul Marshall,Robbie Turner","England,France,London, England,United Kingdom",0965404560,9780965404563,English,,2001,351.0,452671.0,17730.0,3.91,13311.0,29587.0,92324.0,166170.0,151279.0
10052,9956,Atonement,Ian McEwan,,"On the hottest day of the summer of 1935, thirteen-year-old Briony Tallis sees her older sister, Cecilia, strip off her clothes and plunge into the fountain in the garden of their country house. Watching Cecilia is their housekeeper's son Robbie Turner, a childhood friend who, along with Briony's sister, has recently graduated from Cambridge.,By the end of that day the live,On the hottest day of the summer of 1935, thirteen-year-old Briony Tallis sees her older sister, Cecilia, strip off her clothes and plunge into the fountain in the garden of their country house. Watching Cecilia is their housekeeper's son Robbie Turner, a childhood friend who, along with Briony's sister, has recently graduated from Cambridge.,By the end of that day the lives of all three will have been changed forever. Robbie and Cecilia will have crossed a boundary they had never before dared to approach and will have become victims of the younger girl's scheming imagination. And Briony will have committed a dreadful crime, the guilt from which will color her entire life.,In each of his novels Ian McEwan has brilliantly drawn his reader into the intimate lives and situations of his characters. But never before has he worked with so large a canvas: In Atonement he takes the reader from a manor house in England in 1935 to the retreat from Dunkirk in 1940; from the London's World War II military hospitals to a reunion of the Tallis clan in 1999.,--front flap","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Fiction,Historical,Historical Fiction,Romance,Classics,Historical,War,Literary Fiction,Contemporary,Literature,Novels","Booker Prize Nominee 2001,James Tait Black Memorial Prize Nominee for Fiction 2001,Whitbread Award Nominee for Novel 2001,WH Smith Literary Award 2002,Los Angeles Times Book Prize for Fiction 2002,Exclusive Books Boeke Prize 2002,National Book Critics Circle Award for Fiction 2002,Commonwealth Writers' Prize for Best Book in South Asia and Europe 2002,Deutscher Bücherpreis for Internationale Belletristik 2003,Premi Llibreter de narrativa Nominee 2003,International Dublin Literary Award Nominee 2003","Briony Tallis,Emily Tallis,Cecilia Tallis,Leon Tallis,Lola Quincey,Jackson Quincey,Pierrot Quincey,Paul Marshall,Robbie Turner","England,France,London, England,United Kingdom",0385503954,9780385503952,English,2001,April 2002,351.0,452629.0,17729.0,3.91,13311.0,29587.0,92312.0,166157.0,151262.0
6892,6867,Atonement,Ian McEwan,,"Ian McEwan’s symphonic novel of love and war, childhood and class, guilt and forgiveness provides all the satisfaction of a brilliant narrative and the provocation we have come to expect from this master of English prose.,On a hot summer day in 1935, thirteen-year-old Briony Tallis witnesses the flirtation between her older sister, Cecilia, and Robbie Turner, the son of a s,Ian McEwan’s symphonic novel of love and war, childhood and class, guilt and forgiveness provides all the satisfaction of a brilliant narrative and the provocation we have come to expect from this master of English prose.,On a hot summer day in 1935, thirteen-year-old Briony Tallis witnesses the flirtation between her older sister, Cecilia, and Robbie Turner, the son of a servant. But Briony’s incomplete grasp of adult motives and her precocious imagination bring about a crime that will change all their lives, a crime whose repercussions Atonement follows through the chaos and carnage of World War II and into the close of the twentieth century.","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Fiction,Historical,Historical Fiction,Romance,Classics,Historical,War,Literary Fiction,Contemporary,Literature,Novels","Booker Prize Nominee 2001,James Tait Black Memorial Prize Nominee for Fiction 2001,Whitbread Award Nominee for Novel 2001,WH Smith Literary Award 2002,Los Angeles Times Book Prize for Fiction 2002,Exclusive Books Boeke Prize 2002,National Book Critics Circle Award for Fiction 2002,Commonwealth Writers' Prize for Best Book in South Asia and Europe 2002,Deutscher Bücherpreis for Internationale Belletristik 2003,Premi Llibreter de narrativa Nominee 2003,International Dublin Literary Award Nominee 2003","Briony Tallis,Emily Tallis,Cecilia Tallis,Leon Tallis,Lola Quincey,Jackson Quincey,Pierrot Quincey,Paul Marshall,Robbie Turner","England,France,London, England,United Kingdom",,9780385721790,English,2001,March 2003,351.0,452615.0,17729.0,3.91,13311.0,29586.0,92310.0,166150.0,151258.0
